"","school_id","district","zone","treatment","school_size","distance","student_teacher_ratio"
"157",157,2,120,0,727.399427576081,9.46026984842526,43.4263900513687
"158",158,4,19,0,541.871947539803,6.16089575486453,68.59219862496
"159",159,3,115,0,453.678508547571,8.482788117342,73.6842702884776
"160",160,6,122,0,330.643019376473,10.9473873157772,74.3237311137186
"161",161,5,125,0,289.935411150258,19.0799108267981,59.6137579750144
"162",162,3,84,0,459.503887369931,15.0666096782636,42.1988364510638
"163",163,5,74,0,315.427835001725,9.5443964625166,57.9735965521064
"164",164,3,113,0,472.449783650509,10.5607075217003,59.5226078739304
"165",165,4,102,0,428.351343813775,12.3938073121519,63.5357358001502
"166",166,1,78,0,342.298644842557,9.37150396598128,60.2723409306221
"167",167,2,124,0,364.818854084224,10.528340110206,50.6860995894576
"168",168,4,34,0,415.351808659762,7.57323282393229,39.2554527100532
"169",169,2,70,0,354.606721302907,11.6706328045792,63.1537655510538
"170",170,4,73,0,404.733088956424,16.8087869317366,61.3001406895221
"171",171,4,29,0,357.629997086611,14.8634257909331,38.5093083780374
"172",172,2,70,0,525.006175019224,13.0331108068927,59.7888159430734
"173",173,6,30,0,419.128312595517,18.9309534833351,42.1442719450963
"174",174,6,2,0,375.984644410529,19.5419826350927,44.3959407534089
"175",175,3,23,0,370.72448671211,-2.11630909574657,46.2041266026455
"176",176,4,86,0,321.222947622012,15.1380268430149,70.4735715646951
"177",177,2,95,0,526.451445615477,12.067822078403,48.76881762836
"178",178,6,85,0,374.74400961463,4.57958567744107,47.9162651710835
"179",179,4,79,0,416.649554161925,24.0954224414679,55.2777389994354
"180",180,3,28,0,432.835945406674,12.2688443046783,33.4685209024678
"181",181,6,88,0,353.226212619922,9.06117227221998,35.2403667419847
"182",182,5,8,0,387.532312457963,14.8365985572659,29.6282206656004
"183",183,2,101,0,605.45983307163,17.7832968814392,53.1674345498073
"184",184,6,67,0,359.053577084589,11.1261044503513,57.3389387314143
"185",185,6,105,0,364.405430520458,11.3921194957036,50.6041369531194
"186",186,4,29,0,508.697439269159,16.1860633691161,58.6806123299057
"187",187,1,26,0,285.825805862986,12.6335679480566,56.6437582434026
"188",188,4,106,0,406.583531249578,14.9224641185038,52.6691568421592
"189",189,5,22,0,486.383410272259,11.3910816363062,64.443584861253
"190",190,4,79,0,440.072772088153,8.70804411578558,52.6176537818002
"191",191,3,16,0,471.826377472061,8.42024339545501,51.175503633943
"192",192,1,71,0,345.78081442743,18.2476248332322,48.1375060100128
"193",193,2,52,0,476.566450148792,13.0435443305518,39.7192901287522
"194",194,5,43,0,482.051737226894,19.5953046929375,44.7105028180331
"195",195,5,42,0,224.533220387805,19.9073571571713,32.3148189646486
"196",196,5,8,0,456.813312297767,8.88835535422146,46.8298901936973
"197",197,5,92,0,370.580568927908,11.8795050674804,55.8768737448729
"198",198,6,112,0,369.441097622721,19.2431377633153,39.3602580907334
"199",199,4,29,0,408.247652003573,11.2764106233298,47.5590053078548
"200",200,6,64,0,379.215344305162,14.6077013454914,52.352485055859
"201",201,3,84,0,443.544042180726,11.5883955165828,30.5325317245747
"202",202,4,86,0,538.157242598633,16.5131350362999,43.2311275416503
"203",203,3,77,0,429.698644931646,13.3914804805869,45.8054477603706
"204",204,6,80,0,280.749650687333,11.1901703233125,62.6515841285234
"205",205,1,87,0,476.835851879572,12.1119072227174,68.861505101994
"206",206,4,106,0,415.386676892107,10.9119205154196,26.8340731492216
"207",207,4,86,0,619.969453523096,12.0432196523182,56.4749052694353
"208",208,4,34,0,319.571208722407,2.34074389368027,39.1383700164588
"209",209,6,45,0,408.311817318312,8.84152405196889,58.547173662053
"210",210,4,73,0,444.252794925769,14.0238275534991,45.7500080768618
"211",211,3,123,0,450.366713992547,13.4313816912066,57.3100703057477
"212",212,6,80,0,357.532379664413,14.2030558506813,35.4483070293179
"213",213,6,10,0,330.042672853634,16.7259320953772,69.0946185185304
"214",214,2,24,0,508.38720938015,12.339673830335,51.997572626794
"215",215,2,99,0,309.534572630253,11.1741088077565,12.2416585518052
"216",216,6,126,0,409.144314103668,5.99772769828323,54.0562315820926
"217",217,3,55,0,445.346403861806,20.0889580897294,79.3758852940808
"218",218,6,91,0,460.366223049307,10.3899165891143,69.9763765782861
"219",219,3,98,0,582.468614163134,11.1992202326946,70.7171848414939
"220",220,5,75,0,237.681188590197,15.1078144953891,38.219727066412
"221",221,1,54,0,371.065778354778,11.8916492845158,60.7570627544527
"222",222,6,122,0,224.358419239288,12.8156485486996,75.0739438488509
"223",223,1,56,0,314.634968458928,4.50880522044751,55.4309136082352
"224",224,4,79,0,447.987658727974,16.4709943843287,43.2028810834005
"225",225,3,55,0,235.031373535747,8.19372173457701,59.3564612814814
"226",226,2,72,0,467.061033373264,6.84390903048594,62.3861309781466
"227",227,4,34,0,303.90982452665,15.6002290009895,41.298709104571
"228",228,5,75,0,448.737411062448,16.5188359649596,59.2170531989423
"229",229,2,47,0,320.530789238788,10.4892763676535,41.4253754260293
"230",230,2,100,0,365.149944024456,9.33770505469071,65.0297327346416
"231",231,3,14,0,413.337440211949,11.381680198772,55.9413974509304
"232",232,2,35,0,350.901174305595,14.6205700148665,55.8361962612559
"233",233,3,90,0,445.560419924405,18.3866568555354,52.5272324295289
"234",234,6,105,0,448.329819620129,16.3087028623079,31.6943011547908
"235",235,6,89,0,380.268071945281,20.2992749843019,61.845627961161
"236",236,4,106,0,232.614963154901,6.59560677057643,71.4761461603656
"237",237,4,86,0,418.594797555147,6.85870969791401,47.4154405666132
"238",238,1,20,0,255.342666967445,13.9471364491279,50.921797782454
"239",239,4,9,0,495.800891824063,12.0600542638874,49.4012798625204
"240",240,5,8,0,423.6691879132,8.39967954154997,47.4342696338194
"241",241,4,61,0,470.596026389048,9.17333083050601,42.4596642135546
"242",242,2,47,0,444.657127282831,18.1635763472116,64.9101139935227
"243",243,6,85,0,399.497270008886,6.70443833707605,56.3387597901416
"244",244,3,118,0,382.656064039172,5.40038243409352,55.2263391561559
"245",245,6,30,0,355.561341336159,4.48365670383944,59.2197638346402
"246",246,4,9,0,349.331420203377,12.0023668112519,45.5193749978741
"247",247,4,29,0,335.845087727547,17.5699049074165,31.0699285457629
"248",248,4,86,0,519.788436407612,18.1820151156494,70.7163188063373
"249",249,2,103,0,345.708290523351,18.1922101828798,38.2611958632333
"250",250,2,99,0,413.595562960973,10.7515054396286,50.2577358016194
"251",251,6,88,0,437.581026713086,12.3469212284013,66.6934011363749
"252",252,2,104,0,209.186055553912,14.7528406758222,47.0357212299355
"253",253,2,25,0,330.137550337036,16.8630020160074,72.1549415312232
"254",254,3,17,0,315.297501063462,5.98316517446268,20.758336640791
"255",255,1,87,0,424.796469735668,14.2946919756027,49.9336450316981
"256",256,5,58,0,379.839007877751,15.4767710291057,62.1072260807128
"257",257,5,74,0,379.016310329442,19.3046851646666,56.2808023434715
"258",258,1,54,0,427.004835421111,9.98496191298798,51.9443014087951
"259",259,5,51,0,365.400076372997,20.7285635755795,61.0422108111056
"260",260,1,87,0,365.292119608182,8.42309925781767,55.9730857340717
"261",261,1,87,0,455.001884079056,10.1074304788196,51.8313580628434
"262",262,5,92,0,264.582283693842,20.6134441745614,28.4338958915049
"263",263,6,10,0,433.466161825506,14.1743624955254,61.6337786912735
"264",264,4,9,0,323.408466751197,9.00233785603245,56.5490484372584
"265",265,6,27,0,303.811986320266,10.3634779013801,48.6261769261829
"266",266,6,108,0,400.426711242749,12.2533518757292,28.6350192980575
"267",267,2,70,0,496.883490423747,12.0208766895325,52.8065985122201
"268",268,4,9,0,459.954623168956,8.53133326627076,45.356532660882
"269",269,1,12,0,314.293459880106,17.9777735274929,54.5085936708234
"270",270,3,55,0,502.626575475782,15.9621792759379,45.3575496707281
"271",271,3,77,0,390.77764574339,5.63783645388368,66.8399066112388
"272",272,3,84,0,446.333266823661,11.3970731924491,37.2611771959708
"273",273,2,103,0,517.171282934842,7.43812653879027,41.6923536747989
"274",274,4,61,0,386.087463832938,8.16096124486949,73.1087359977336
"275",275,3,28,0,314.563945858395,13.0008950912998,32.3483044122922
"276",276,6,64,0,454.704913687857,8.76027638396794,36.7304473231864
"277",277,1,54,0,367.461983260026,8.26862054140356,62.7637764454871
"278",278,5,125,0,231.329859270812,9.88663187076443,49.7205567274914
"279",279,6,116,0,433.360427366281,20.1662546862962,35.4498419571699
"280",280,6,122,0,410.118084919924,21.5676245578732,63.3533633239634
"281",281,2,24,0,337.059454168473,15.038587700809,49.7861033819023
"282",282,5,15,0,464.545323683712,9.15173226724691,38.6909927958661
"283",283,5,48,0,278.484014155547,8.42255022492,52.5942078300073
"284",284,3,23,0,328.293329211742,10.0802498384353,39.5744968604396
"285",285,5,8,0,426.34562411934,8.01355652428478,38.1774182193933
"286",286,4,29,0,311.423154231196,14.8962337629925,52.6461724862484
"287",287,5,48,0,384.003119835234,9.89201330199825,54.4372925721475
"288",288,3,7,0,265.847870899405,-0.179476184255153,50.965157654104
"289",289,6,105,0,501.159583892684,6.32100233836006,52.319761457303
"290",290,5,92,0,551.315644791956,21.4789982191034,42.9172479503667
"291",291,4,107,0,489.67879396972,17.7406597156163,65.6322030016665
"292",292,2,39,0,522.719531328958,12.063479034459,49.5540057295133
"293",293,6,91,0,349.710042744538,11.9447620029745,29.5222576874431
"294",294,1,109,0,520.206335444889,12.0814015691777,53.8094305412399
"295",295,6,121,0,437.981717554045,12.5753624480732,46.928043997332
"296",296,5,33,0,297.245891866629,12.4605837822822,54.3922377552717
"297",297,5,8,0,372.494037202334,8.71963007361488,51.7784016674296
"298",298,3,16,0,540.130167561229,5.9065497337376,36.9246958960212
"299",299,4,107,0,431.520640707164,5.7476418507094,36.2690470473863
"300",300,1,12,0,406.903628652085,6.90972968468558,40.2234056826113
"301",301,2,13,0,490.763872335238,10.9742567524552,62.7803217809329
"302",302,6,121,0,288.294869611037,13.0392610500397,55.4880455940312
"303",303,3,118,0,482.875597654385,15.5547375106728,70.5210016226467
"304",304,2,104,0,326.848336532958,15.585966277419,47.4268285818164
"305",305,3,118,0,248.29141819894,13.6137317884585,53.9563951655033
"306",306,4,62,0,419.508038009301,14.4453399594093,62.0886428437638
"307",307,2,104,0,507.515525601109,9.2095561355814,65.362230540248
"308",308,3,16,0,339.301442504827,11.0912776619748,51.2642168237619
"309",309,4,62,0,272.303627347237,11.1438332650326,61.2922959911686
"310",310,2,39,0,453.281466463104,13.8432162430563,52.213885587491
"311",311,4,86,0,325.321325823152,8.50101716821223,55.9801307068096
"312",312,6,6,0,353.425178638874,17.8579480840649,38.9464766096774
"313",313,2,25,0,451.869699878906,9.48031753002827,48.8476172379903
"314",314,5,92,0,457.803257960873,11.5669236351616,52.6500841601784
"315",315,1,68,0,373.00690525807,4.53785798364887,53.7635793806259
"316",316,3,55,0,506.472260320685,11.6715422211177,37.4089520477231
"317",317,3,14,0,366.05179474664,16.6147204184928,58.6629808492701
"318",318,4,62,0,469.085165511092,13.2598815827745,54.7440020009826
"319",319,5,97,0,406.833647261476,12.3062709285402,53.3183381438945
"320",320,4,61,0,503.508303074079,13.419314650468,38.3348093271138
"321",321,2,120,0,481.028367384078,15.4579620339417,59.3749896963565
"322",322,4,79,0,412.244539828368,10.4371663146136,47.2220298962356
"323",323,6,67,0,375.915761296688,5.49647044068903,49.6180100085209
"324",324,4,50,0,488.867730064634,14.7350279770473,42.6684997418154
"325",325,2,4,0,382.182550673067,8.12624957249432,59.40719319148
"326",326,5,36,0,450.769074505931,16.6826377168849,38.3819928939753
"327",327,2,60,0,265.566669693437,16.9332094544526,49.6529578463017
"328",328,4,62,0,433.27784427448,8.75672066834179,40.4691353795682
"329",329,6,10,0,323.831354112784,4.33206908515144,34.704833365881
"330",330,5,36,0,468.781779857258,17.7784249945085,47.2542352340536
"331",331,2,95,0,544.408144355647,20.0848935749398,26.2698588771796
"332",332,3,23,0,268.590724294586,15.7590507809823,42.1872393492513
"333",333,1,37,0,486.917421219393,8.98706751236293,47.9264788496622
"334",334,2,60,0,378.7466649131,8.38675493164605,46.4514339155535
"335",335,2,99,0,289.788850170921,14.8512498769238,50.589216869157
"336",336,5,119,0,411.483651960637,17.0372187106601,38.6687227248831
"337",337,1,83,0,452.857913075756,12.6693624642547,47.4600555277952
"338",338,2,100,0,313.884565970223,9.19532370219193,28.4157158400001
"339",339,3,1,0,386.129496828077,20.2271780172945,58.2014217181878
"340",340,4,29,0,482.164154066561,11.4872974462343,64.4223985427249
"341",341,2,124,0,429.536247286288,12.1117533327191,46.1863048739375
"342",342,2,4,0,414.142115248266,17.250823722372,59.1906022732539
"343",343,1,26,0,293.936101938793,11.5263941365023,50.0928445002566
"344",344,1,38,0,316.290882077203,19.3013352285848,39.9603215424197
"345",345,3,90,0,437.504258306424,10.7761020002095,48.3034775848184
"346",346,4,29,0,347.105405700538,14.5648862598096,43.4786928586125
"347",347,4,107,0,204.405502971566,9.39451130578587,27.1710485319188
"348",348,6,112,0,445.507148943291,11.9916765449843,52.1685982102125
"349",349,4,102,0,566.081667187734,15.6382102574301,55.4059731912853
"350",350,1,26,0,504.709614923396,12.9080374379593,38.5431131057756
"351",351,4,34,0,365.729518465292,12.2157066731717,43.8479174682143
"352",352,1,87,0,295.128050374278,3.02599713510179,36.0321463656176
"353",353,1,83,0,372.887465057702,13.6118877861926,33.6723754618111
"354",354,6,6,0,436.441437348023,23.2052368670944,36.4547802490032
"355",355,6,6,0,392.404077002347,15.6110382881544,49.130683886413
"356",356,3,98,0,411.288778103681,25.2368973447476,48.0887440090433
"357",357,2,100,0,473.061815884459,20.8493376503513,40.9807181580628
"358",358,1,54,0,328.89377170099,15.2749368190093,44.2176564041912
"359",359,1,26,0,424.396870151726,16.5816242877983,49.1976939313848
"360",360,2,72,0,443.915043306089,-0.110322115952988,55.29988832484
"361",361,5,22,0,540.139694131867,18.9277020314073,47.4455220851692
"362",362,1,117,0,151.23656999406,13.6528469544513,44.990632119524
"363",363,5,43,0,365.912962994809,20.051838455944,38.2597085328468
"364",364,5,48,0,167.651422482471,8.15557635892707,55.5663738071633
"365",365,5,119,0,361.285007539654,14.0233138358218,41.1552874201588
"366",366,5,43,0,479.547227205806,12.9321959995262,33.6072554791495
"367",367,3,84,0,371.029886485761,19.4097294167766,67.3913857055807
"368",368,1,71,0,374.400335301915,9.27952554805961,38.7874153464947
"369",369,2,120,0,463.311570907052,11.5649852659839,51.6055058897109
"370",370,3,77,0,340.226912932958,8.00598904158018,61.2924587940255
"371",371,4,106,0,503.42310679596,11.0639931745919,55.4976660408577
"372",372,6,11,0,512.146686545416,13.5822665181719,44.4608421245592
"373",373,4,19,0,411.800442108472,11.7420429083374,69.0097651536446
"374",374,2,4,0,437.086985335124,9.85798470885437,42.6476120273192
"375",375,1,31,0,571.092613738626,18.1428331503209,32.4154014567278
"376",376,2,60,0,453.218700542358,10.6940404875698,57.7824777253796
"377",377,1,109,0,390.742287455421,4.24136288386347,58.2091039877448
"378",378,1,18,0,442.712644575061,7.81103094274159,60.3278496699948
"379",379,3,32,0,442.098724712117,11.2410469134441,39.2376162787976
"380",380,4,61,0,260.961894829073,4.9838577863252,45.03857441396
"381",381,6,111,0,456.439285325702,11.0150697922861,80.9153963329041
"382",382,6,112,0,497.56277433216,11.55249520906,47.1043090460326
"383",383,1,31,0,500.968119766088,5.6422141766023,61.8378481202257
"384",384,1,81,0,410.37837273233,12.2909019553064,48.754158418966
"385",385,3,32,0,417.048798704279,12.1852113363815,44.053706403003
"386",386,3,98,0,393.34414721549,16.5115909463331,23.7804317749263
"387",387,1,117,0,412.029840117578,12.2575420574869,36.3743127017683
"388",388,2,25,0,453.781148037324,9.82560083238188,29.6429299774556
"389",389,4,41,0,284.614272857732,13.8526803288364,35.9723953097311
"390",390,5,48,0,565.389213782075,14.5919069746818,57.0033910236945
"391",391,6,108,0,430.922437550623,10.0093846973624,58.7142796806782
"392",392,4,41,0,424.248083664754,9.00796855190844,49.3613139962184
"393",393,5,75,0,466.066847797939,10.4508393067428,41.5318735644818
"394",394,4,86,0,263.394187534824,8.39223470005355,55.7297693002797
"395",395,6,11,0,384.145587956256,6.3208602977146,37.972921322231
"396",396,2,4,0,455.922451963683,14.4111803122657,47.9539472460343
"397",397,5,36,0,392.074020108408,10.7924754349504,47.6043647435415
"398",398,2,47,0,390.065587018653,12.3514505040772,70.6362584061282
"399",399,6,91,0,344.85361039751,22.2654258778154,60.9461192123835
"400",400,6,30,0,465.271171293622,11.909204052267,40.0260008941693
"401",401,1,87,0,357.505572017291,7.22550301891439,57.6357197087304
"402",402,6,88,0,395.713607912403,9.38993654464996,40.8547425454442
"403",403,5,96,0,403.777197406043,11.7084364714398,46.8716914661441
"404",404,3,23,0,214.307829350844,11.113404573203,57.308414297977
"405",405,3,115,0,417.076070050633,4.35743973192112,21.4007702610015
"406",406,2,100,0,385.777726558567,12.7397116208848,53.630411219945
"407",407,6,112,0,380.401841914641,13.4276828667744,43.6191157070252
"408",408,4,9,0,300.187801817479,12.2358103196319,41.9476735476015
"409",409,4,50,0,349.332743929421,2.84330509207842,28.241135583984
"410",410,4,50,0,222.410582432857,15.0913586790456,51.4811608068532
"411",411,1,109,0,388.709709476413,15.9951146447533,38.8011297811308
